filename_raw,filename_jpeg,camera,lens,iso,wb_setting,scene_type,filename_phocus_tiff,phocus_settings,illuminant,download_url,notes
3766706021.arw,0298635486.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/3766706021.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
5421006922.arw,4348100964.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/5421006922.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
7910164297.arw,2331726844.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/7910164297.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
3069253897.arw,1612120646.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/3069253897.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
0257613106.arw,4113127844.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/0257613106.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
5121966619.arw,2824253951.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/5121966619.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
0664785471.arw,7716310783.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/0664785471.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
4368784718.arw,6178193173.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/4368784718.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
3560181386.arw,1755824507.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/3560181386.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
2820934527.arw,4287716713.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/2820934527.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
0400667819.arw,4407522751.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/0400667819.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
3584371790.arw,7076629421.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/3584371790.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
6368631640.arw,2131422127.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/6368631640.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
8048712568.arw,0123739291.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/8048712568.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
7056815545.arw,3510414867.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/7056815545.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
6832315059.arw,9528045763.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/6832315059.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
0556382380.arw,9864834879.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/0556382380.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
4983128075.arw,9213856046.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/4983128075.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
1320450861.arw,8429583417.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/1320450861.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
9739618100.arw,0023293190.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/9739618100.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
4377627678.arw,8314136858.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/4377627678.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
2358605065.arw,2341680747.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/2358605065.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
7176945754.arw,8663389108.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/7176945754.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
9735286314.arw,4517796896.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/9735286314.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
8781299045.arw,0324513566.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/8781299045.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
5035352318.arw,6878114223.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/5035352318.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
3801391823.arw,4445937099.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/3801391823.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
8414657448.arw,7571221150.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/8414657448.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
7964552451.arw,4281615961.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/7964552451.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
3018675120.arw,5721889361.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/3018675120.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
9218571104.arw,0460160809.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/9218571104.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
0029821973.arw,6381853090.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/0029821973.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
1476109663.arw,3766783339.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/1476109663.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
5060218177.arw,3426450096.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/5060218177.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
3008033066.arw,0421511578.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/3008033066.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
2271553121.arw,0197456817.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/2271553121.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
4201671889.arw,0175420367.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/4201671889.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
2030627499.arw,9596099207.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/2030627499.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
9592797027.arw,3320413176.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/9592797027.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
3112599573.arw,3487186835.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/3112599573.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
4419734541.arw,9010147224.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/4419734541.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
2356857026.arw,8582261859.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/2356857026.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
5246842851.arw,4365340977.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/5246842851.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
7163682208.arw,0259145218.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/7163682208.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
8548235626.arw,0983035361.jpg,ILCE-7M5,,,auto,daylight,,,,https://www.dpreview.com/wp-content/uploads/sample_galleries/L-0881387793/8548235626.arw,dpreview Sony a7 V pre-production sample gallery (L-0881387793)
